Order_ID,Customer_ID,Order_Date,Product_ID,Product_Category,Product_Name,Unit_Price,Quantity,Discount,Payment_Method,Shipping_Method,Shipping_Cost,Order_Status,Customer_Age,Customer_Gender,Region,Customer_Rating,Ship_Date,City,Total_Amount
ORD2951,,2023-09-26,PROD012,美妝,產品29,828.37,11.0,0.27,行動支付,快遞,11.17,已退貨,,未指定,北部,1.0,2023-10-04,新竹,6651.81
ORD2952,,2023-03-22,PROD063,服飾,產品11,698.72,3.0,0.24,PayPal,快遞,15.48,已退貨,59.0,男,北部,3.0,2023-03-23,基隆,1593.08
ORD2953,CUST2143,,PROD026,家居,產品25,715.76,9.0,0.16,,次日達,35.03,已取消,79.0,男,南部,2.0,2024-03-23,台南,5411.15
ORD2954,CUST7815,,PROD040,家居,產品5,,6.0,0.13,貨到付款,,11.21,已退貨,33.0,男,中部,3.0,2024-09-26,彰化,2424.22
ORD2955,CUST9055,2023-07-11,PROD096,服飾,產品19,921.39,11.0,0.19,行動支付,,31.09,,,未指定,中部,4.0,2023-07-13,台中,8209.58
ORD2956,CUST7071,2025-01-24,PROD090,電子產品,產品37,696.12,16.0,0.13,行動支付,標準,29.49,處理中,74.0,女,,1.0,2025-01-25,台東,9689.99
ORD2957,CUST3481,2024-04-28,PROD097,電子產品,產品26,730.34,19.0,0.07,行動支付,次日達,48.52,已取消,19.0,女,北部,4.0,2024-05-01,新竹,
ORD2958,CUST7089,2024-09-25,PROD100,家居,產品6,862.38,5.0,0.2,貨到付款,快遞,3.04,已完成,48.0,男,南部,4.0,2024-09-26,台南,3449.52
ORD2959,CUST8276,2023-02-17,PROD018,家居,產品35,277.7,,0.26,行動支付,次日達,5.41,已退貨,77.0,男,東部,1.0,2023-02-21,花蓮,2876.97
ORD2960,CUST3884,2023-01-07,PROD085,美妝,產品7,808.04,17.0,0.11,信用卡,標準,25.3,已退貨,74.0,女,南部,3.0,2023-01-09,台南,12225.65
ORD2961,CUST3798,2024-05-20,PROD076,家居,,199.26,,0.25,信用卡,標準,26.36,已退貨,68.0,未指定,中部,5.0,2024-05-29,台中,448.34
ORD2962,CUST8486,,PROD062,美妝,產品13,348.62,4.0,0.13,信用卡,次日達,2.0,已完成,,未指定,,4.0,2024-04-28,台中,1213.2
ORD2963,CUST3657,2023-05-12,PROD004,電子產品,產品23,338.93,16.0,0.12,信用卡,標準,41.29,,36.0,未指定,東部,,2023-05-19,,4772.13
ORD2964,CUST3042,2024-06-05,PROD093,美妝,產品45,978.63,16.0,0.01,信用卡,標準,24.74,處理中,77.0,女,東部,5.0,2024-06-07,花蓮,15501.5
ORD2965,CUST8669,2024-10-20,PROD016,服飾,產品41,857.25,4.0,0.21,貨到付款,次日達,17.33,已退貨,28.0,未指定,,4.0,2024-10-22,台東,2708.91
ORD2966,CUST2366,2023-12-28,PROD042,服飾,產品29,702.66,,0.24,PayPal,標準,15.94,已完成,31.0,未指定,東部,3.0,2023-12-31,花蓮,
ORD2967,CUST4541,2023-10-21,PROD086,,產品18,728.42,17.0,0.2,,次日達,43.07,處理中,64.0,男,南部,4.0,2023-10-25,高雄,
ORD2968,CUST8069,2023-10-17,PROD085,,產品10,564.26,,0.05,貨到付款,次日達,9.84,已完成,,男,中部,3.0,2023-10-22,彰化,6968.61
ORD2969,CUST4426,2024-06-27,PROD032,美妝,產品30,947.36,,0.03,信用卡,快遞,,已取消,,未指定,東部,2.0,2024-07-07,台東,918.94
ORD2970,CUST2636,2023-05-14,PROD100,電子產品,產品36,,,0.17,信用卡,次日達,10.66,已退貨,24.0,男,北部,2.0,,基隆,4967.85
ORD2971,CUST7720,,PROD027,服飾,,383.62,4.0,0.12,信用卡,次日達,31.25,,32.0,未指定,南部,1.0,2024-12-24,高雄,1350.34
ORD2972,CUST3610,2023-05-28,PROD088,電子產品,,167.22,11.0,0.13,行動支付,快遞,40.55,已取消,47.0,女,中部,5.0,2023-05-30,彰化,1600.3
ORD2973,CUST4146,2023-04-15,,美妝,產品24,787.27,,0.29,PayPal,次日達,16.55,處理中,76.0,女,南部,4.0,2023-04-25,台南,2794.81
ORD2974,CUST4225,2024-07-10,PROD016,美妝,產品8,735.77,2.0,0.22,PayPal,標準,8.67,已完成,48.0,未指定,東部,4.0,2024-07-14,,1147.8
ORD2975,CUST9802,2024-12-18,PROD054,電子產品,產品44,387.43,17.0,0.12,PayPal,次日達,10.46,已取消,41.0,女,北部,3.0,2024-12-28,新竹,5795.95
ORD2976,CUST8495,2023-08-13,PROD100,家居,產品6,30.07,8.0,0.01,PayPal,快遞,30.96,已取消,72.0,未指定,北部,5.0,2023-08-18,基隆,238.15
ORD2977,CUST2769,2024-10-20,PROD010,電子產品,產品34,839.8,6.0,0.01,PayPal,標準,12.3,處理中,42.0,女,南部,4.0,2024-10-24,高雄,4988.41
ORD2978,CUST4686,2023-08-03,PROD048,,產品38,16.36,9.0,0.21,PayPal,標準,43.86,已退貨,,男,北部,5.0,2023-08-12,,116.32
ORD2979,CUST3721,2024-03-15,PROD042,電子產品,產品48,705.18,13.0,0.25,貨到付款,快遞,5.19,,47.0,女,南部,5.0,,高雄,6875.5
ORD2980,,2024-06-25,,電子產品,產品10,970.41,11.0,0.21,貨到付款,次日達,1.62,已完成,,男,中部,2.0,2024-07-05,台中,8432.86
ORD2981,CUST1164,2023-10-22,PROD013,美妝,產品43,440.47,16.0,,信用卡,,4.42,,67.0,女,北部,4.0,2023-10-31,,6201.82
ORD2982,CUST7153,2023-02-10,PROD033,美妝,產品13,238.8,16.0,0.01,信用卡,標準,42.28,已退貨,31.0,女,北部,4.0,2023-02-18,台北,3782.59
ORD2983,CUST2508,,PROD072,電子產品,產品46,706.35,2.0,0.29,貨到付款,快遞,,已退貨,46.0,男,南部,1.0,,台南,1003.02
ORD2984,CUST5322,2024-12-17,PROD052,服飾,產品13,818.04,10.0,0.3,信用卡,次日達,,已退貨,44.0,,南部,5.0,2024-12-22,台南,5726.28
ORD2985,CUST4193,2024-07-13,PROD037,家居,產品8,548.7,12.0,0.16,行動支付,標準,16.81,已完成,70.0,女,北部,3.0,2024-07-23,新竹,5530.9
ORD2986,CUST8841,2023-12-01,PROD039,,產品28,967.2,8.0,0.02,信用卡,次日達,10.63,已完成,67.0,未指定,東部,,2023-12-05,花蓮,7582.85
ORD2987,CUST1167,2023-07-08,PROD073,電子產品,產品43,56.41,11.0,0.16,,標準,28.1,,53.0,未指定,北部,1.0,2023-07-11,台北,521.23
ORD2988,CUST5776,2025-03-29,PROD009,服飾,產品44,,,0.27,行動支付,次日達,26.89,已退貨,79.0,男,中部,2.0,2025-03-30,台中,3703.07
ORD2989,CUST3163,2023-09-05,,電子產品,產品48,,13.0,0.2,信用卡,次日達,29.55,處理中,77.0,未指定,南部,,2023-09-13,高雄,7486.54
ORD2990,CUST7986,2023-12-15,PROD067,服飾,產品16,863.33,17.0,0.22,PayPal,快遞,17.38,處理中,51.0,未指定,,1.0,2023-12-19,高雄,11447.76
ORD2991,CUST9192,2024-10-16,PROD099,電子產品,產品6,,7.0,,信用卡,快遞,0.29,已完成,,,南部,2.0,2024-10-20,台南,1245.01
ORD2992,CUST8768,2024-08-29,PROD074,,產品41,801.0,3.0,0.03,行動支付,快遞,1.75,已完成,55.0,未指定,東部,3.0,2024-09-08,花蓮,2330.91
ORD2993,CUST1406,2025-04-01,PROD002,電子產品,產品11,554.94,20.0,,PayPal,快遞,33.19,處理中,28.0,女,中部,1.0,2025-04-06,台中,
ORD2994,CUST2458,2023-06-23,,家居,產品15,399.57,13.0,0.27,PayPal,標準,26.16,已退貨,50.0,女,北部,,2023-06-24,新竹,3791.92
ORD2995,CUST6741,2024-03-16,PROD079,服飾,產品49,136.06,19.0,,PayPal,快遞,41.05,已退貨,32.0,男,中部,1.0,2024-03-25,,2171.52
ORD2996,CUST6388,2025-02-21,PROD071,家居,產品34,865.97,7.0,0.24,PayPal,標準,15.02,處理中,,女,中部,4.0,2025-02-28,彰化,4606.96
ORD2997,CUST1886,2023-11-26,PROD031,電子產品,產品34,161.49,9.0,0.03,,標準,,已退貨,41.0,女,中部,4.0,2023-11-29,彰化,1409.81
ORD2998,CUST3177,2023-09-18,PROD048,家居,產品34,313.24,19.0,0.28,PayPal,次日達,21.27,處理中,67.0,女,東部,,2023-09-24,花蓮,4285.12
ORD2999,,2023-11-26,PROD092,美妝,產品37,293.6,13.0,0.25,,標準,4.83,已退貨,79.0,,北部,5.0,2023-11-28,新竹,2862.6
ORD3000,CUST8844,2023-05-25,PROD015,家居,產品17,872.06,8.0,0.07,信用卡,快遞,48.9,處理中,54.0,女,南部,5.0,2023-05-26,台南,6488.13
ORD3001,CUST7959,2024-07-14,PROD052,家居,產品5,674.34,18.0,0.26,貨到付款,次日達,25.6,已完成,28.0,未指定,,3.0,,高雄,
ORD3002,CUST5132,2023-03-07,PROD051,家居,產品34,797.7,,0.08,PayPal,標準,31.47,已退貨,73.0,未指定,北部,1.0,2023-03-08,,
ORD3003,CUST6348,2025-01-16,PROD063,家居,產品6,,18.0,0.06,PayPal,快遞,33.54,處理中,70.0,女,中部,4.0,2025-01-19,,4301.4
ORD3004,CUST5351,2024-11-25,,電子產品,產品30,626.75,18.0,0.08,PayPal,標準,18.12,已完成,36.0,男,北部,5.0,2024-12-03,基隆,10378.98
ORD3005,CUST6791,2025-03-14,PROD054,美妝,產品41,573.89,11.0,0.27,PayPal,標準,37.38,已退貨,71.0,未指定,南部,4.0,2025-03-20,高雄,4608.34
ORD3006,,2023-08-15,PROD054,美妝,產品19,833.67,1.0,0.27,,快遞,43.51,處理中,18.0,男,北部,3.0,2023-08-25,基隆,608.58
ORD3007,CUST8432,2023-10-07,PROD052,電子產品,產品3,906.56,14.0,,貨到付款,次日達,19.36,已完成,34.0,女,東部,,2023-10-16,台東,11422.66
ORD3008,CUST2362,,PROD092,美妝,產品10,,16.0,0.21,信用卡,標準,32.85,處理中,57.0,男,中部,1.0,2023-08-13,台中,216.14
ORD3009,CUST2512,2023-05-16,PROD077,服飾,產品36,675.65,,,信用卡,標準,37.86,處理中,,女,中部,5.0,2023-05-18,台中,
ORD3010,CUST6623,2025-03-23,PROD013,,,56.58,1.0,0.24,貨到付款,標準,9.51,已取消,33.0,,東部,3.0,2025-03-29,花蓮,43.0
ORD3011,CUST3782,2023-07-23,PROD064,服飾,產品34,551.11,7.0,0.09,,次日達,16.63,,43.0,男,,3.0,2023-07-25,台南,3510.57
ORD3012,CUST2378,2024-01-13,PROD044,家居,產品41,,16.0,0.15,貨到付款,標準,5.44,已退貨,75.0,女,北部,,2024-01-18,新竹,3960.18
ORD3013,CUST8866,2023-04-03,,服飾,產品46,310.24,14.0,0.2,PayPal,快遞,30.11,已取消,60.0,未指定,北部,2.0,2023-04-04,新竹,
ORD3014,CUST7532,,PROD081,服飾,產品6,356.19,15.0,0.01,行動支付,次日達,40.05,已完成,76.0,女,南部,5.0,2025-03-23,台南,5289.42
ORD3015,CUST3465,2024-10-21,PROD013,服飾,產品42,623.19,14.0,0.11,PayPal,,30.54,已完成,68.0,女,,1.0,2024-10-30,彰化,7764.95
ORD3016,,2024-02-29,PROD029,服飾,產品8,337.38,11.0,0.21,貨到付款,快遞,,已取消,73.0,女,,1.0,2024-03-10,高雄,2931.83
ORD3017,CUST2223,2024-01-16,PROD024,,產品34,734.04,16.0,0.08,貨到付款,快遞,27.32,已完成,60.0,未指定,中部,4.0,2024-01-17,彰化,10805.07
ORD3018,CUST4553,2023-04-02,PROD088,電子產品,產品13,407.5,19.0,0.29,,次日達,,處理中,32.0,未指定,北部,1.0,2023-04-08,新竹,5497.17
ORD3019,CUST7793,2024-05-13,PROD006,美妝,產品31,73.01,17.0,0.01,,次日達,15.14,處理中,25.0,未指定,東部,3.0,2024-05-22,花蓮,1228.76
ORD3020,CUST6060,2024-09-19,PROD028,家居,產品41,,6.0,0.29,PayPal,標準,41.63,已取消,47.0,未指定,,5.0,2024-09-28,,3343.42
ORD3021,CUST5098,2023-09-08,PROD032,電子產品,產品10,289.33,11.0,0.07,信用卡,標準,,已完成,31.0,,北部,1.0,2023-09-14,基隆,2959.85
ORD3022,CUST3124,,PROD049,服飾,,,17.0,0.01,信用卡,標準,1.09,處理中,50.0,女,東部,,2023-02-05,台東,7331.15
ORD3023,CUST8647,2023-02-27,,美妝,產品30,,9.0,0.09,信用卡,標準,,已退貨,59.0,女,,1.0,2023-03-04,台北,5626.69
ORD3024,CUST1678,2023-10-19,PROD015,,,,18.0,0.24,PayPal,次日達,27.15,處理中,24.0,未指定,南部,2.0,2023-10-27,,4593.61
ORD3025,CUST4395,2024-12-01,,美妝,產品3,61.3,17.0,0.23,貨到付款,標準,35.88,已取消,35.0,男,,2.0,,台北,802.42
ORD3026,CUST4792,2023-04-16,PROD032,,產品21,377.05,,0.06,行動支付,次日達,44.03,已退貨,29.0,女,南部,5.0,2023-04-17,,
ORD3027,CUST6437,2023-11-20,,家居,,944.73,5.0,0.06,,快遞,32.05,處理中,19.0,女,北部,2.0,2023-11-23,基隆,4440.23
ORD3028,CUST6301,2024-03-06,PROD071,家居,產品28,643.53,11.0,0.19,信用卡,標準,19.02,已退貨,67.0,未指定,南部,2.0,2024-03-15,高雄,5733.85
ORD3029,CUST7378,2024-09-27,PROD051,家居,產品7,,4.0,,PayPal,次日達,9.23,處理中,46.0,女,中部,3.0,2024-10-04,台中,2315.53
ORD3030,CUST3921,2024-09-11,PROD076,美妝,產品45,634.12,4.0,0.24,行動支付,標準,38.0,已完成,38.0,未指定,北部,1.0,2024-09-17,新竹,1927.72
ORD3031,,2023-09-08,PROD069,家居,產品21,203.0,3.0,0.01,PayPal,快遞,,已退貨,24.0,男,南部,2.0,2023-09-18,台南,602.91
ORD3032,,2025-03-24,PROD062,家居,產品37,421.24,17.0,0.18,行動支付,次日達,34.77,已退貨,,男,北部,5.0,2025-04-01,基隆,5872.09
ORD3033,CUST9030,2024-12-05,PROD071,家居,產品6,,7.0,0.22,行動支付,,9.06,處理中,44.0,男,東部,3.0,2024-12-09,台東,4106.96
ORD3034,CUST7682,2024-11-12,PROD010,電子產品,產品38,105.87,4.0,0.3,PayPal,標準,4.55,已退貨,29.0,男,,2.0,2024-11-17,,
ORD3035,CUST7473,2023-10-21,PROD091,美妝,,281.46,13.0,0.2,PayPal,標準,12.56,處理中,37.0,男,中部,5.0,2023-10-23,台中,2927.18
ORD3036,CUST6181,2023-11-27,PROD033,電子產品,產品44,279.94,12.0,0.07,行動支付,快遞,14.25,,74.0,男,東部,,2023-12-04,花蓮,3124.13
ORD3037,CUST3570,2023-05-24,PROD073,服飾,產品44,434.86,1.0,0.03,PayPal,,32.36,已取消,31.0,女,中部,2.0,,彰化,421.81
ORD3038,CUST2987,2024-12-05,PROD011,電子產品,產品22,980.47,19.0,0.19,PayPal,快遞,8.04,已退貨,27.0,男,北部,5.0,2024-12-06,基隆,
ORD3039,CUST9135,,,,產品41,72.17,20.0,0.16,行動支付,標準,46.52,已取消,58.0,未指定,北部,,2023-02-26,台北,
ORD3040,CUST6911,2025-02-04,,美妝,產品13,521.11,18.0,0.27,貨到付款,快遞,27.72,處理中,40.0,未指定,東部,4.0,2025-02-06,,6847.39
ORD3041,CUST6049,2024-01-14,PROD011,家居,產品35,183.47,11.0,0.22,信用卡,次日達,24.55,已退貨,47.0,,北部,5.0,2024-01-20,新竹,1574.17
ORD3042,CUST6021,2024-01-11,PROD065,服飾,產品27,970.82,20.0,,行動支付,次日達,21.73,已取消,64.0,,東部,4.0,2024-01-16,花蓮,16503.94
ORD3043,CUST8752,,,美妝,產品24,117.74,3.0,0.12,PayPal,,28.33,已完成,,男,東部,1.0,2023-12-25,台東,310.83
ORD3044,CUST7400,2023-03-26,PROD093,服飾,產品2,406.58,17.0,0.12,信用卡,標準,1.12,,48.0,女,北部,1.0,2023-04-02,台北,
ORD3045,CUST7760,2024-09-04,PROD057,電子產品,產品42,,,0.07,貨到付款,快遞,49.5,處理中,69.0,,中部,3.0,2024-09-06,彰化,8249.47
ORD3046,CUST8862,2024-02-07,PROD088,服飾,產品47,706.03,10.0,0.01,信用卡,,27.88,,,男,中部,4.0,2024-02-17,彰化,6989.7
ORD3047,CUST9108,2024-03-16,PROD016,家居,產品45,425.61,8.0,0.17,行動支付,標準,1.76,已退貨,27.0,未指定,中部,5.0,2024-03-25,台中,2826.05
ORD3048,CUST5382,2023-06-12,PROD051,電子產品,產品11,349.79,15.0,0.06,,,29.5,,36.0,,東部,3.0,2023-06-21,台東,4932.04
ORD3049,CUST3645,2024-05-08,PROD086,電子產品,產品31,400.62,5.0,0.06,信用卡,次日達,21.85,已退貨,36.0,男,東部,3.0,,花蓮,
ORD3050,CUST5112,2025-01-25,PROD055,家居,產品19,267.95,4.0,0.04,,快遞,1.2,,61.0,未指定,北部,1.0,2025-01-26,,1028.93
ORD3051,CUST5832,2023-06-29,PROD054,電子產品,產品38,209.31,20.0,,信用卡,快遞,46.22,,,女,東部,5.0,2023-07-07,花蓮,3935.03
ORD3052,,2023-06-26,PROD063,服飾,,485.62,19.0,0.01,行動支付,標準,0.53,已退貨,78.0,未指定,中部,4.0,2023-06-30,彰化,
ORD3053,CUST8383,2024-07-28,PROD061,電子產品,產品36,272.19,4.0,0.2,行動支付,,28.89,,76.0,未指定,北部,1.0,2024-08-07,基隆,
ORD3054,CUST1946,2025-02-26,PROD081,家居,產品20,291.02,15.0,,PayPal,次日達,48.09,已完成,61.0,未指定,北部,3.0,2025-03-03,基隆,3841.46
ORD3055,CUST1876,,PROD093,,產品20,658.47,17.0,0.17,貨到付款,次日達,,已取消,58.0,,中部,2.0,2023-12-15,台中,9291.01
ORD3056,CUST5485,2023-01-19,PROD073,電子產品,產品15,,12.0,0.19,貨到付款,快遞,12.71,已取消,78.0,男,南部,3.0,2023-01-29,台南,9415.67
ORD3057,CUST4904,2023-03-25,PROD005,家居,產品13,605.62,3.0,0.29,信用卡,,0.02,已取消,76.0,未指定,南部,2.0,2023-03-26,台南,1289.97
ORD3058,CUST7094,2024-03-30,PROD011,,產品48,81.59,10.0,,貨到付款,標準,3.32,已取消,49.0,,中部,1.0,2024-04-04,彰化,799.58
ORD3059,CUST4129,2024-06-22,PROD028,,產品36,80.21,15.0,0.13,貨到付款,次日達,2.24,,37.0,未指定,南部,,2024-06-24,高雄,1046.74
ORD3060,CUST2868,2024-01-08,PROD062,電子產品,產品22,,10.0,,貨到付款,標準,41.13,已取消,21.0,未指定,東部,5.0,2024-01-09,花蓮,8850.53
ORD3061,CUST6495,2024-01-01,,電子產品,產品41,300.8,18.0,0.14,PayPal,標準,41.84,,50.0,未指定,北部,2.0,2024-01-07,新竹,4656.38
ORD3062,CUST9554,2024-11-14,PROD017,,產品14,96.61,1.0,,信用卡,次日達,36.34,已退貨,65.0,未指定,北部,5.0,,台北,69.56
ORD3063,CUST3398,2024-08-30,,電子產品,產品47,,3.0,0.22,,標準,17.64,,18.0,未指定,北部,1.0,2024-09-06,基隆,1406.46
ORD3064,CUST4542,2025-02-01,PROD046,電子產品,,625.53,12.0,0.2,,次日達,41.06,已退貨,30.0,女,南部,1.0,2025-02-10,台南,6005.09
ORD3065,CUST6737,2024-01-06,PROD036,電子產品,產品43,650.26,1.0,0.13,貨到付款,標準,26.99,,79.0,未指定,中部,1.0,2024-01-14,台中,565.73
ORD3066,CUST4626,,,家居,產品8,271.07,3.0,0.2,信用卡,快遞,15.22,已完成,,,東部,4.0,2023-12-01,,650.57
ORD3067,CUST1599,2024-08-28,PROD093,美妝,產品25,20.04,,0.01,行動支付,,21.86,處理中,29.0,男,東部,2.0,2024-08-30,台東,59.52
ORD3068,,2023-12-24,PROD021,美妝,產品44,965.19,5.0,0.18,PayPal,次日達,3.29,已取消,46.0,未指定,東部,5.0,2023-12-26,台東,3957.28
ORD3069,CUST9852,2024-07-07,PROD065,電子產品,產品21,254.64,19.0,0.17,PayPal,快遞,47.25,已退貨,72.0,未指定,北部,3.0,2024-07-10,,4015.67
ORD3070,CUST3289,2024-05-12,PROD093,美妝,產品47,677.65,1.0,0.1,信用卡,標準,30.96,已取消,78.0,女,北部,1.0,2024-05-21,新竹,609.88
ORD3071,CUST6606,2023-09-02,PROD021,電子產品,產品50,708.1,4.0,,貨到付款,標準,36.56,處理中,48.0,男,北部,5.0,2023-09-11,新竹,
ORD3072,CUST6041,2024-09-16,PROD081,美妝,產品10,611.96,4.0,0.24,,次日達,33.83,已退貨,58.0,未指定,中部,5.0,2024-09-22,台中,1860.36
ORD3073,CUST8663,2024-04-02,PROD062,電子產品,,316.34,17.0,0.02,PayPal,標準,,已取消,,未指定,北部,4.0,2024-04-04,台北,5270.22
ORD3074,,2023-12-10,PROD099,,產品39,274.74,14.0,0.02,PayPal,次日達,0.86,處理中,19.0,未指定,北部,2.0,2023-12-18,基隆,3769.43
ORD3075,CUST7440,2024-10-28,PROD019,,產品17,599.68,18.0,,貨到付款,次日達,26.27,處理中,39.0,未指定,,4.0,2024-11-05,,9390.99
ORD3076,CUST2772,2023-01-15,PROD007,家居,產品41,866.77,1.0,0.08,PayPal,次日達,41.09,,39.0,女,東部,4.0,2023-01-25,花蓮,797.43
ORD3077,CUST2419,2024-12-10,PROD092,美妝,產品18,947.0,16.0,0.22,貨到付款,快遞,2.23,已完成,58.0,未指定,南部,5.0,2024-12-15,高雄,11818.56
ORD3078,CUST1768,2023-11-25,PROD064,家居,產品11,110.38,3.0,0.19,信用卡,,47.81,處理中,48.0,女,中部,2.0,2023-12-02,彰化,268.22
ORD3079,CUST9762,2024-02-24,PROD088,,產品47,159.05,,0.23,行動支付,標準,21.21,處理中,69.0,男,東部,2.0,2024-03-05,花蓮,1102.22
ORD3080,CUST9649,2024-06-16,PROD057,服飾,,945.01,4.0,0.1,信用卡,標準,14.49,處理中,,女,東部,2.0,2024-06-22,花蓮,3402.04
ORD3081,,2024-07-13,,家居,產品36,,5.0,0.22,信用卡,標準,,已取消,62.0,男,東部,1.0,2024-07-21,,2877.62
ORD3082,CUST5105,2023-11-03,PROD080,家居,產品6,883.58,11.0,,PayPal,快遞,40.06,已取消,31.0,男,中部,2.0,,彰化,7192.34
ORD3083,CUST7031,2023-02-09,,家居,產品33,206.62,9.0,0.1,PayPal,次日達,23.74,處理中,46.0,男,南部,5.0,,台南,1673.62
ORD3084,CUST8779,2023-09-14,PROD083,服飾,產品43,589.65,3.0,0.1,信用卡,次日達,32.26,已完成,,,東部,1.0,2023-09-17,台東,1592.05
ORD3085,CUST5656,2024-09-09,PROD065,,產品42,702.63,,0.27,PayPal,標準,25.0,已取消,67.0,男,北部,3.0,2024-09-13,新竹,3077.52
ORD3086,CUST2739,2023-06-03,PROD057,服飾,產品1,681.71,11.0,0.01,行動支付,快遞,31.56,已退貨,26.0,女,中部,4.0,,台中,7423.82
ORD3087,,2025-02-17,PROD007,,產品24,411.11,9.0,0.11,信用卡,快遞,6.9,處理中,64.0,男,南部,2.0,2025-02-18,高雄,3292.99
ORD3088,CUST8486,2025-02-15,PROD015,服飾,產品4,20.32,,,信用卡,次日達,1.93,已取消,71.0,男,南部,3.0,2025-02-22,高雄,292.61
ORD3089,CUST6809,2023-07-09,,服飾,產品21,585.01,3.0,0.01,行動支付,標準,6.85,已取消,49.0,女,南部,2.0,2023-07-13,高雄,1737.48
ORD3090,CUST4936,2023-08-04,PROD015,,產品19,,1.0,0.03,信用卡,快遞,14.29,已完成,76.0,,東部,4.0,2023-08-05,花蓮,249.13
ORD3091,CUST7893,2025-01-10,PROD043,美妝,產品8,453.0,20.0,0.13,信用卡,快遞,12.67,已取消,73.0,女,北部,5.0,2025-01-15,基隆,7882.2
ORD3092,CUST9926,2024-03-07,PROD050,服飾,產品28,957.79,19.0,0.21,貨到付款,次日達,30.76,已取消,44.0,男,北部,5.0,2024-03-16,台北,14376.43
ORD3093,CUST3185,2023-10-18,,家居,產品1,402.04,14.0,0.09,PayPal,,22.79,已取消,27.0,女,中部,4.0,2023-10-25,,5121.99
ORD3094,CUST7424,,PROD019,服飾,產品7,,17.0,0.25,PayPal,次日達,1.94,已取消,42.0,女,中部,,2024-02-10,台中,10717.65
ORD3095,CUST8176,2024-08-19,PROD060,電子產品,產品16,192.6,14.0,0.13,行動支付,次日達,1.74,已取消,66.0,未指定,北部,1.0,2024-08-28,新竹,2345.87
ORD3096,CUST6229,2024-02-15,,美妝,產品14,674.1,,0.29,,標準,4.53,處理中,62.0,男,,1.0,2024-02-18,台東,8136.39
ORD3097,CUST6903,2023-03-26,PROD050,電子產品,產品11,977.12,14.0,,貨到付款,標準,,已取消,50.0,男,北部,2.0,2023-03-27,新竹,9712.57
ORD3098,CUST6331,,PROD069,電子產品,產品15,106.38,12.0,0.23,PayPal,次日達,0.31,處理中,28.0,男,東部,4.0,2024-06-30,台東,982.95
ORD3099,CUST7895,,PROD054,電子產品,產品26,,16.0,0.28,,次日達,24.7,處理中,54.0,男,北部,4.0,2023-03-22,台北,152.99
ORD3100,CUST4016,2024-03-09,PROD005,美妝,產品1,436.41,1.0,0.21,PayPal,快遞,18.03,,26.0,未指定,北部,1.0,2024-03-16,新竹,344.76
ORD3101,CUST2466,2025-03-30,PROD052,服飾,產品42,97.16,13.0,0.27,行動支付,次日達,27.77,處理中,24.0,未指定,北部,3.0,2025-04-02,,922.05
ORD3102,CUST6885,,,家居,,,6.0,0.07,,標準,36.04,已完成,24.0,未指定,北部,4.0,2023-03-28,台北,4182.99
ORD3103,CUST2047,2023-03-29,PROD100,美妝,產品44,914.98,17.0,,行動支付,快遞,12.55,,,男,南部,5.0,2023-03-30,,13999.19
ORD3104,CUST3001,2024-10-27,PROD080,,產品21,436.85,,0.23,貨到付款,快遞,7.85,,,男,北部,,2024-10-28,新竹,4036.49
ORD3105,CUST7699,2024-02-23,PROD035,家居,產品44,262.42,,,,標準,13.9,已取消,37.0,女,中部,4.0,2024-02-24,台中,4337.8
ORD3106,CUST2866,2023-12-18,PROD061,美妝,產品4,437.23,6.0,0.25,PayPal,次日達,0.09,已完成,67.0,未指定,北部,3.0,2023-12-28,新竹,1967.54
ORD3107,CUST3473,2024-09-27,PROD086,美妝,產品13,724.83,7.0,0.26,PayPal,標準,6.0,已退貨,59.0,男,東部,5.0,2024-10-01,台東,3754.62
ORD3108,CUST6450,2024-10-25,PROD072,家居,產品37,14.01,1.0,0.09,貨到付款,次日達,37.54,已完成,42.0,女,南部,3.0,2024-10-30,台南,12.75
ORD3109,CUST3414,2024-07-02,,服飾,產品28,591.51,1.0,0.25,PayPal,標準,11.14,處理中,,未指定,東部,1.0,2024-07-09,台東,443.63
